Business Id,Name,Address,City,Postal Code,State,Latitude,Longitude,Review Count,Stars,Categories,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Alcohol,Ambience,Bike Parking,Business Accepts Credit Cards,Business Parking,Dietary Restrictions,Dogs Allowed,Drive Thru,Good For Kids,Good For Meal,Happy Hour,Has TV,Music,Noise Level,Outdoor Seating,Restaurants Attire,Restaurants Delivery,Restaurants Good For Groups,Restaurants Reservations,Restaurants Table Service,Restaurants Take Out,RestaurantsPriceRange2,Smoking,Wheelchair Accessible,Wi Fi
2h3SEwpI6fiuTF9mcN1S_Q,El Zarape,1435 San Andres St,Santa Barbara,93101,CA,34.4185582,-119.7161005,86,4,"Restaurants, Mexican",6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,7:0-21:0,7:0-21:0,'beer_and_wine',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,TRUE,"{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': False}",,TRUE,,u'average',FALSE,'casual',FALSE,TRUE,FALSE,,TRUE,1,,,u'no'
JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,111 State St,Santa Barbara,93101,CA,34.413168,-119.691316,164,3,"Restaurants, Pizza",0:0-0:0,11:0-20:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,'beer_and_wine',"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,TRUE,"{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': False}",,TRUE,,u'average',FALSE,u'casual',TRUE,TRUE,TRUE,FALSE,TRUE,2,,TRUE,'no'
GEGTsaKaO1R9fFB4sGS5qw,Santa Barbara Food Connection,5599 Hollister Ave,Goleta,93117,CA,34.4354208,-119.8203772,10,4.5,"Mexican, Restaurants, Food Trucks, Food",,11:30-18:0,11:30-18:0,11:30-14:0,11:0-14:0,,,u'none',,TRUE,TRUE,,,,,,,,FALSE,,,FALSE,,TRUE,,,FALSE,TRUE,,,TRUE,
vhWlxyLEWAbNOMtQ42yzFg,Norton's Pastrami & Deli,18 W Figueroa St,Santa Barbara,93101,CA,34.4219915,-119.7038202,492,4.5,"Gluten-Free, American (New), Restaurants, Sandwiches, Salad, Steakhouses, Delis, American (Traditional)",10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,11:0-16:0,,u'none',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,FALSE,,u'average',FALSE,'casual',TRUE,FALSE,FALSE,FALSE,TRUE,2,,TRUE,u'no'
gebiRewfieSdtt17PTW6Zg,Hibachi Steak House & Sushi Bar,502 State St,Santa Barbara,93101,CA,34.4169836,-119.6955563,488,3.5,"Steakhouses, Sushi Bars, Restaurants, Japanese",0:0-0:0,,,,,,,u'beer_and_wine',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",TRUE,FALSE,,u'average',FALSE,'casual',TRUE,TRUE,FALSE,FALSE,TRUE,2,,TRUE,u'no'
AzZqXglv_puXwd4kCvM7ew,Rudy's,138 E Canon Perdido St,Santa Barbara,93101,CA,34.4225063,-119.6983786,96,4,"Mexican, Restaurants",8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,u'beer_and_wine',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,FALSE,TRUE,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,FALSE,,,FALSE,'casual',TRUE,TRUE,FALSE,FALSE,TRUE,1,,TRUE,u'free'
RIXWht1pZG8pe1SJk5hhXw,Poke Theory SB,"6530 Seville Rd, Ste 102",Goleta,93117,CA,34.412042,-119.854844,54,4.5,"Coffee & Tea, Noodles, Restaurants, Seafood, Japanese, Ramen, Food, Asian Fusion, Poke",0:0-0:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,13:0-20:0,13:0-20:0,u'none',,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,,,FALSE,FALSE,,u'quiet',FALSE,,TRUE,,FALSE,FALSE,TRUE,2,,TRUE,u'no'
tjIIpbimdbi9Lrb-DoIzKg,Kaiju,901 Embarcadero Del Mar,Isla Vista,93117,CA,34.4129239,-119.8573375,64,4,"Food, Asian Fusion, Bubble Tea, Restaurants, Japanese",,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,15:0-21:0,11:0-21:0,u'none',,TRUE,TRUE,"{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}",,,,,,,FALSE,,,None,,TRUE,,,FALSE,None,2,,TRUE,u'free'
G0rJD85hUDQ0Omz0rOFeOQ,Nikka Fish Market and Grill,5722 Calle Real,Goleta,93117,CA,34.44161989,-119.8240958,392,4,"Restaurants, Fish & Chips, Food, Specialty Food, Seafood Markets, American (Traditional), Seafood",,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,u'beer_and_wine',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,FALSE,,u'average',None,u'casual',TRUE,TRUE,FALSE,FALSE,TRUE,2,,TRUE,u'free'
bXrQejeR66IwebuhxPS7GA,Metropulos Fine Foods,216 E Yanonali St,Santa Barbara,93101,CA,34.4164748,-119.6894223,323,4.5,"Restaurants, Delis, Food, Specialty Food, Grocery, Sandwiches",0:0-0:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-15:0,9:0-16:0,,u'beer_and_wine',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,FALSE,,u'average',None,u'casual',TRUE,FALSE,FALSE,FALSE,TRUE,2,,TRUE,u'no'
ejqpFQ0dwO7AZhxTO9fySg,Bossie's Kitchen,901 N Milpas St,Santa Barbara,93103,CA,34.4299488,-119.6907914,140,4.5,"Farmers Market, American (Traditional), American (New), Food, Restaurants",0:0-0:0,,17:0-20:30,17:0-20:30,11:30-17:0,17:0-20:30,17:0-20:0,u'beer_and_wine',"{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}",,TRUE,None,,,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",FALSE,FALSE,,u'average',TRUE,,TRUE,,TRUE,FALSE,TRUE,2,,,u'no'
2MWEEuY3dtD2DNP99sNe_A,Elubia's Kitchen,"325 Rutherford St, Ste D",Goleta,93117,CA,34.4347064,-119.8257806,77,4.5,"Mexican, Gluten-Free, Latin American, Restaurants, Salvadoran, Caterers, Event Planning & Services",,,18:0-21:0,18:0-21:0,18:0-21:0,17:0-21:0,,u'none',,FALSE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,,,TRUE,FALSE,,,TRUE,,TRUE,,FALSE,FALSE,TRUE,,,TRUE,u'no'
MiMRlsXOpHJMSTDAuw8s1w,Su’s Bowl,"901 Embarcadero Del Mar, Unit 100",Isla Vista,93117,CA,34.4129239,-119.8573375,18,3.5,"Chinese, Restaurants, Asian Fusion, Szechuan",0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,,u'none',,TRUE,TRUE,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,,,,TRUE,,,TRUE,,TRUE,,FALSE,FALSE,TRUE,,,,u'free'
0RxU5OglQyPVtLKC1LPgsA,Bree'osh,"1150 Coast Village Rd, Ste E",Santa Barbara,93108,CA,34.42140788,-119.6464731,497,4.5,"Restaurants, Food, French, Coffee & Tea, Bakeries, Breakfast & Brunch",0:0-0:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-12:0,7:0-14:0,7:0-14:0,u'none',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",FALSE,FALSE,,u'average',TRUE,u'casual',TRUE,FALSE,FALSE,FALSE,TRUE,2,,FALSE,u'free'
s4k1P9FHfPUzw3dqXRp7eA,LOKUM Turkish Delight & Baklava,1019 State St,Santa Barbara,93101,CA,34.421738,-119.70249,234,4.5,"Coffee & Tea, Food, Desserts, Turkish, Restaurants, Bakeries",10:0-20:0,10:0-20:0,10:0-20:0,10:0-19:0,10:0-19:0,10:0-18:0,10:0-20:0,u'none',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",TRUE,TRUE,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,,,FALSE,,,u'average',TRUE,,TRUE,,,TRUE,TRUE,2,,TRUE,u'free'
YrNtBUOUOYwmRZ_UVwH8iQ,D'Angelo's Bakery,25 W Gutierrez St,Santa Barbara,93190,CA,34.4151277,-119.6948346,433,3.5,"Restaurants, Food, Breakfast & Brunch, Bakeries",7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,u'none',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}",,TRUE,,u'average',TRUE,u'casual',TRUE,FALSE,FALSE,TRUE,None,2,,TRUE,u'no'
kwtKZ3fzM5jlR8Z7KIA17g,Backstage Dueling Piano Bar,409 State St,Santa Barbara,93101,CA,34.4159328,-119.6948421,50,5,"Restaurants, Nightlife, Bars, Food, American (New), Piano Bars, Beer, Wine & Spirits, Cocktail Bars",0:0-0:0,,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,,u'full_bar',,TRUE,TRUE,,,,,,,TRUE,TRUE,"{u'dj': False, u'live': True, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}",,TRUE,,TRUE,,TRUE,TRUE,TRUE,,u'no',TRUE,
7wSnkgOORRCqVDa_n8Upxg,Garrett's Old Fashioned Restaurant,2001 State St,Santa Barbara,93105,CA,34.4308351,-119.7149595,510,4,"Restaurants, Breakfast & Brunch, Sandwiches, American (Traditional)",0:0-0:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,7:30-14:0,7:30-14:0,u'none',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",FALSE,TRUE,,u'average',TRUE,u'casual',TRUE,FALSE,FALSE,TRUE,TRUE,2,,TRUE,u'no'
nB0dV8yPv29F3-CFMPG8cw,Joe's Cafe,536 State St,Santa Barbara,93101,CA,34.4179009,-119.6964428,726,3.5,"Steakhouses, Cafes, American (Traditional), Seafood, Breakfast & Brunch, Restaurants, Sandwiches",7:30-22:0,7:30-22:0,7:30-22:0,7:30-22:0,7:30-0:0,7:30-0:0,7:30-22:0,u'full_bar',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,TRUE,"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",FALSE,TRUE,,u'average',TRUE,'casual',TRUE,TRUE,TRUE,TRUE,TRUE,2,,TRUE,u'free'
tm87DWqehpt79ZInFVmv1w,Mesa Burger - Montecito,1209 Coast Village Rd,Montecito,93108,CA,34.4208,-119.6441438,53,4,"Salad, Beer, Wine & Spirits, Burgers, Ice Cream & Frozen Yogurt, Food, American (New), Restaurants, American (Traditional), Chicken Shop",0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-15:0,11:0-15:0,11:0-20:0,u'beer_and_wine',,TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,,,,TRUE,,,TRUE,,TRUE,,,FALSE,TRUE,,,TRUE,u'no'
4h4Uskb7B8OTI7oDR7wImQ,Mesa Burger - Goleta,7010 Market Pl Dr,Goleta,93117,CA,34.4293569,-119.8718163,106,4,"Sandwiches, Restaurants, American (Traditional), Beer, Wine & Spirits, Chicken Shop, Food, American (New), Burgers",0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-15:0,11:0-15:0,11:0-20:0,u'beer_and_wine',"{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,TRUE,"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}",FALSE,TRUE,,u'average',TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,2,,TRUE,u'no'
7grEnJV48N6BxbEP3uxISA,Mr B Restaurant & Cafe,"140 S Hope Ave, Ste A102",Santa Barbara,93105,CA,34.4367253,-119.748687,21,4,"Food, Restaurants, Middle Eastern, Cafes, Bakeries",10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,u'none',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': False}",TRUE,TRUE,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",,,,,,,TRUE,,,TRUE,u'casual',TRUE,TRUE,,TRUE,TRUE,2,,TRUE,u'free'
x3D4pyClaewoT1H2Jzcmjg,Kyle's Protein Grill,7000 Hollister Ave,Goleta,93117,CA,34.4304533,-119.8723449,8,4,"Restaurants, American (New), Sandwiches, Barbeque",11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,,u'beer_and_wine',"{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,FALSE,TRUE,,,TRUE,,TRUE,,FALSE,FALSE,TRUE,2,,TRUE,u'free'
27zlxlmlQu9KBr5Vj4MGeg,Pickles & Swiss,"7060 Hollister Ave, Ste 102",Goleta,93117,CA,34.43113451,-119.8742894,790,4.5,"Delis, Sandwiches, American (New), Restaurants",11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,u'beer_and_wine',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,FALSE,,u'average',TRUE,'casual',TRUE,TRUE,FALSE,FALSE,TRUE,2,,TRUE,u'free'
E1R-xslwl7XeTN5lQ7mWPg,Little Kitchen,17 W Ortega St,Santa Barbara,93101,CA,34.417947,-119.6984853,272,4.5,"Breakfast & Brunch, Diners, Nightlife, Restaurants, Comfort Food, American (New), Burgers, Salad",0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:30,17:0-21:30,17:0-21:0,u'beer_and_wine',"{'touristy': False, 'hipster': True, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}",TRUE,TRUE,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,FALSE,None,TRUE,"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",FALSE,FALSE,,u'average',TRUE,u'casual',TRUE,FALSE,FALSE,TRUE,TRUE,2,,TRUE,u'no'
xkYNvZlraS1JGleICGhE1w,Kyle's Kitchen,7000 Hollister Ave,Goleta,93117,CA,34.430525,-119.872236,129,3.5,"Burgers, Ice Cream & Frozen Yogurt, American (New), Restaurants, Salad, Chicken Shop, Food",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,u'beer_and_wine',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,TRUE,FALSE,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",TRUE,TRUE,,'average',TRUE,'casual',TRUE,TRUE,FALSE,FALSE,TRUE,2,,TRUE,u'free'
D_WS8rM-DVygaCKbIErZ6Q,Palapa,4123 State St,Santa Barbara,93110,CA,34.440664,-119.760507,232,4,"Restaurants, Mexican",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,7:0-21:0,7:0-21:0,u'beer_and_wine',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,TRUE,"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}",TRUE,TRUE,,'average',TRUE,'casual',TRUE,TRUE,TRUE,TRUE,TRUE,2,,TRUE,u'free'
6kPHr6gZaU9732ptn9gJrA,La Guerrerita Mexican Food,"5698 Hollister Ave, Ste A",Goleta,93117,CA,34.4359054,-119.8230676,128,4,"Mexican, Restaurants, Breakfast & Brunch",7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,u'beer_and_wine',"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",TRUE,TRUE,,u'average',TRUE,u'casual',TRUE,TRUE,TRUE,TRUE,TRUE,1,,TRUE,u'no'
x1YPj22nR3b0S_fDVWTGZw,Vons Chicken,"955 Embarcadero Del Mar, Unit F",Isla Vista,93117,CA,34.4120096,-119.8575399,64,4,"Chicken Shop, Korean, Chicken Wings, Fast Food, American (New), Soul Food, Restaurants",0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-20:45,u'none',"{u'divey': None, u'hipster': None, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': None}",TRUE,TRUE,"{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}",,TRUE,,,,,FALSE,,,TRUE,,TRUE,,,FALSE,TRUE,,,TRUE,u'free'
j3Ml_qEFnDOaH5miNzG6xw,Rose Cafe No 2,1816 Cliff Dr,Santa Barbara,93109,CA,34.40162,-119.721043,173,3.5,"Restaurants, Mexican",,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:30,8:0-20:30,8:0-14:0,u'full_bar',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",TRUE,TRUE,,u'average',TRUE,'casual',TRUE,TRUE,FALSE,TRUE,TRUE,2,,TRUE,'no'
BwUWmUFKCuJ-nN9vFwMt2Q,Himalayan Kitchen,431 State St,Santa Barbara,93101,CA,34.4164228,-119.6954472,361,4,"Restaurants, Indian, Himalayan/Nepalese",0:0-0:0,,,,11:30-22:0,11:30-22:0,11:30-22:0,'beer_and_wine',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}",TRUE,TRUE,"{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,TRUE,"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",,FALSE,,'average',TRUE,'casual',TRUE,TRUE,TRUE,TRUE,TRUE,2,,TRUE,'free'
uPaVoR6XHk12KT9KTr1WFw,ASIE,511 State St,Santa Barbara,93101,CA,34.4169271,-119.6961546,149,3,"American (New), Wraps, Chinese, Sushi Bars, Barbeque, Dim Sum, Asian Fusion, Ramen, Restaurants, Noodles, Soup, Japanese, Hot Pot",12:0-23:0,12:0-23:0,12:0-23:0,11:0-23:30,11:0-23:0,11:0-0:0,11:0-23:0,u'beer_and_wine',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': None}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",TRUE,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,TRUE,u'free'
OM5beWRkxZSu1TShUC3EDw,The Drunken Crab,416 State St,Santa Barbara,93101,CA,34.41640094,-119.6945477,595,4,"Food, Specialty Food, Seafood, Cajun/Creole, Restaurants",,16:0-20:30,16:0-20:30,16:0-20:30,16:0-21:30,16:0-21:30,16:0-20:30,u'beer_and_wine',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",TRUE,TRUE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,TRUE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",TRUE,TRUE,,u'average',TRUE,'casual',TRUE,TRUE,FALSE,TRUE,TRUE,2,,TRUE,'no'
sk0IM8koYo1o9-k_rpkmxQ,Taqueria Santa Barbara,"1213 State St, Ste A",Santa Barbara,93101,CA,34.4234333,-119.7052658,95,4.5,"Bars, Tacos, Mexican, Food, Beer, Wine & Spirits, Beer Bar, Nightlife, Restaurants",0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,u'beer_and_wine',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",TRUE,TRUE,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,TRUE,TRUE,"{u'dj': None, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}",,TRUE,,TRUE,,FALSE,FALSE,TRUE,,u'no',TRUE,u'free'
QFh-h_OZ5Io-mBk32HN28A,Kyle's Kitchen,791 Chapala St,Santa Barbara,93101,CA,34.4182687,-119.7005116,638,4,"Cafes, Restaurants, Sandwiches, Chicken Shop, Salad, American (New), Burgers, Breakfast & Brunch",11:0-21:0,11:0-21:0,11:0-21:0,10:30-20:0,11:0-21:0,11:0-21:0,11:0-21:0,u'beer_and_wine',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",TRUE,TRUE,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}",TRUE,FALSE,,u'average',TRUE,u'casual',TRUE,TRUE,FALSE,FALSE,TRUE,2,,TRUE,u'free'
HE-9l_2RSingLV2RZItdsA,Anna's Marketplace Bakery,7018 Marketplace Dr,Goleta,93117,CA,34.4294598,-119.8721309,204,4,"Donuts, Restaurants, Bakeries, Food, Sandwiches",0:0-0:0,6:0-17:30,6:0-17:30,6:0-16:0,6:0-17:30,6:0-17:30,6:0-16:30,'none',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,TRUE,,TRUE,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",FALSE,FALSE,,u'average',TRUE,'casual',TRUE,TRUE,FALSE,FALSE,TRUE,1,,TRUE,'no'
